"URI","Title","RecordId","Coin Type URI","From Date","To Date","Authority","Stated Authority","Issuer","State","Dynasty","Deity","Portrait","Denomination","Department","Object Type","Artist","Engraver","Maker","Signature","Manufacture","Material","Shape","Place of Production","Place of Issue","Place of Cataloging Relevance","Region","Coin Type","Hoard","Findspot","Excavation","Reference","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Hijra","Axis","Diameter (in mm)","Weight (in g)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1944.100.71485","Silver Half shekel of Claudius, Sidon, 43–44. 1944.100.71485","1944.100.71485","https://rpc.ashmus.ox.ac.uk/type/64361","43","44","Claudius","","","Roman Empire","Julio-Claudian Dynasty","","","Half shekel","Greek","Coin","","","","","","Silver","","Sidon","","","Phoenicia","RPC I, 4561","","","","BMC.116-117||R.1328||RPC I, 4561||RPC.4561","","","","","","","","","Bust of Tyche, r.","ΣΙΔΩΝΟΣ ΤΗΣ ΙΕΡΑΣ ΚΑΙ ΑΣΥΛΟΥ L ΔΝΡ","Eagle l., r. on prow of galley; palm over r. shoulder","","","12","20.0","6.304","","","2024-05-15T05:56:55Z"
"http://numismatics.org/collection/1944.100.71486","Silver Half shekel of Claudius, Sidon, 43–44. 1944.100.71486","1944.100.71486","https://rpc.ashmus.ox.ac.uk/type/64361","43","44","Claudius","","","Roman Empire","Julio-Claudian Dynasty","","","Half shekel","Greek","Coin","","","","","","Silver","","Sidon","","","Phoenicia","RPC I, 4561","","","","BMC.116-117||R.1328||RPC I, 4561||RPC.4561","","","","","","","","","Bust of Tyche, r.","ΣΙΔΩΝΟΣ ΤΗΣ ΙΕΡΑΣ ΚΑΙ ΑΣΥΛΟΥ L ΔΝΡ","Eagle l., r. on prow of galley; palm over r. shoulder","","","12","20.0","6.538","","","2024-05-15T05:56:56Z"
"http://numismatics.org/collection/1944.100.7033","Bronze Coin, Locri Epizephyrii. 1944.100.7033","1944.100.7033","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.533","","","","","","","","","Zeus head","","eagle stg.","","","9","","8.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.7033.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7033.rev.width175.jpg","2024-05-15T05:41:55Z"
"http://numismatics.org/collection/1944.100.7034","Bronze Coin, Locri Epizephyrii. 1944.100.7034","1944.100.7034","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.536","","","","","","","","","Zeus head","","eagle stg.","","","5","","10.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.7034.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7034.rev.width175.jpg","2024-05-15T05:42:04Z"
"http://numismatics.org/collection/1944.100.7035","Bronze Coin, Locri Epizephyrii. 1944.100.7035","1944.100.7035","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.537","","","","","","","","","Zeus head","","eagle stg.","","","2","","10.33","https://numismatics.org/collectionimages/19001949/1944/1944.100.7035.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7035.rev.width175.jpg","2024-05-15T05:42:11Z"
"http://numismatics.org/collection/1944.100.7036","Bronze Coin, Locri Epizephyrii. 1944.100.7036","1944.100.7036","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.539","","","","","","","","","Zeus head","","eagle stg.","","","7","","6.72","https://numismatics.org/collectionimages/19001949/1944/1944.100.7036.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7036.rev.width175.jpg","2024-05-15T05:42:18Z"
"http://numismatics.org/collection/1944.100.7044","Bronze Coin, Locri Epizephyrii. 1944.100.7044","1944.100.7044","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.550","","","","","","","","","Zeus head","","eagle stg. on fulmen","","","5","","14.06","https://numismatics.org/collectionimages/19001949/1944/1944.100.7044.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7044.rev.width175.jpg","2024-05-15T05:43:20Z"
"http://numismatics.org/collection/1944.100.7045","Bronze Coin, Locri Epizephyrii. 1944.100.7045","1944.100.7045","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.551","","","","","","","","","Zeus head","","eagle stg. on fulmen","","","5","","13.38","https://numismatics.org/collectionimages/19001949/1944/1944.100.7045.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7045.rev.width175.jpg","2024-05-15T05:43:27Z"
"http://numismatics.org/collection/1944.100.7046","Bronze Coin, Locri Epizephyrii. 1944.100.7046","1944.100.7046","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.552","","","","","","","","","Athena head","","eagle stg. on fulmen","","","2","","8.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.7046.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7046.rev.width175.jpg","2024-05-15T05:43:34Z"
"http://numismatics.org/collection/1944.100.7047","Bronze Coin, Locri Epizephyrii. 1944.100.7047","1944.100.7047","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.553","","","","","","","","","Athena head","","eagle stg. on fulmen","","","12","","4.79","https://numismatics.org/collectionimages/19001949/1944/1944.100.7047.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7047.rev.width175.jpg","2024-05-15T05:43:41Z"
"http://numismatics.org/collection/1944.100.7048","Bronze Coin, Locri Epizephyrii. 1944.100.7048","1944.100.7048","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.554","","","","","","","","","Athena head","","eagle stg. on fulmen","","","11","","5.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.7048.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7048.rev.width175.jpg","2024-05-15T05:43:48Z"
"http://numismatics.org/collection/1944.100.7049","Bronze Coin, Locri Epizephyrii. 1944.100.7049","1944.100.7049","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.555","","","","","","","","","Athena head","","eagle stg. on fulmen","","","5","","2.56","https://numismatics.org/collectionimages/19001949/1944/1944.100.7049.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7049.rev.width175.jpg","2024-05-15T05:43:55Z"
"http://numismatics.org/collection/1944.100.7050","Bronze Coin, Locri Epizephyrii. 1944.100.7050","1944.100.7050","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.556","","","","","","","","","Athena head","","eagle stg. on fulmen","","","7","","2.87","https://numismatics.org/collectionimages/19001949/1944/1944.100.7050.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7050.rev.width175.jpg","2024-05-15T05:44:03Z"
"http://numismatics.org/collection/1944.100.7051","Bronze Coin, Locri Epizephyrii. 1944.100.7051","1944.100.7051","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.557","","","","","","","","","Athena head","","eagle stg. on fulmen","","","2","","2.82","https://numismatics.org/collectionimages/19001949/1944/1944.100.7051.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7051.rev.width175.jpg","2024-05-15T05:44:11Z"
"http://numismatics.org/collection/1944.100.7052","Bronze Coin, Locri Epizephyrii. 1944.100.7052","1944.100.7052","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.558","","","","","","","","","Athena head","","eagle stg. on fulmen","","","3","","2.34","https://numismatics.org/collectionimages/19001949/1944/1944.100.7052.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7052.rev.width175.jpg","2024-05-15T05:44:18Z"
"http://numismatics.org/collection/1944.100.7053","Bronze Coin, Locri Epizephyrii. 1944.100.7053","1944.100.7053","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.559","","","","","","","","","Athena head","","eagle stg. on fulmen","","","2","","2.54","https://numismatics.org/collectionimages/19001949/1944/1944.100.7053.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7053.rev.width175.jpg","2024-05-15T05:44:26Z"
"http://numismatics.org/collection/1944.100.7054","Bronze Coin, Locri Epizephyrii. 1944.100.7054","1944.100.7054","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.560","","","","","","","","","Persephone head","","eagle stg. on fulmen","","","9","","9.91","https://numismatics.org/collectionimages/19001949/1944/1944.100.7054.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7054.rev.width175.jpg","2024-05-15T05:44:32Z"
"http://numismatics.org/collection/1944.100.7055","Bronze Coin, Locri Epizephyrii. 1944.100.7055","1944.100.7055","","","","","","","","","","","","Greek","Coin","","","","","Struck","Bronze","","Locri Epizephyrii","","","Bruttium","","","","","SNGANS.3.561","","","","","","","","","Persephone head","","eagle stg. on fulmen","","","6","","12.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.7055.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.7055.rev.width175.jpg","2024-05-15T05:44:39Z"
"http://numismatics.org/collection/1944.100.72471","Bronze Coin of Elagabalus, Sidon, 218–223. 1944.100.72471","1944.100.72471","https://rpc.ashmus.ox.ac.uk/type/51480","218","223","Elagabalus","","","Roman Empire","Severan Dynasty","","Julia Maesa","","Greek","Coin","","","","","Struck","Bronze","","Sidon","","","Phoenicia","RPC VI, 8447 (temporary)","","","","R.1593;BMC304;SNG263||RPC VI, 8447 (temporary)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","IVLIA MESA AVG","draped bust of Maesa, r.; inscription around","COL AVR PIA MET SIDON","three military standards, each surmounted by eagle; inscription around","","","12","28.0","15.13","","","2024-05-15T06:13:10Z"
"http://numismatics.org/collection/1944.100.72477","Bronze Coin of Elagabalus, Sidon, 218–223. 1944.100.72477","1944.100.72477","https://rpc.ashmus.ox.ac.uk/type/51594","218","223","Elagabalus","","","Roman Empire","Severan Dynasty","","Julia Maesa","","Greek","Coin","","","","","Struck","Bronze","","Sidon","","","Phoenicia","RPC VI, 8507 (temporary)","","","","R.1595;BMC305||RPC VI, 8507 (temporary)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","IVL MAESA AVG","draped bust of Maesa, r.; wearing cresent; inscription around","COL AVR PIA METRO SID","three military standards surmounted by eagle; inscription around","","","6","25.0","12.42","","","2024-05-15T06:13:16Z"
"http://numismatics.org/collection/1944.100.66436","Bronze Coin of Caracalla, Laodicea ad Mare, 211–217. 1944.100.66436","1944.100.66436","","211","217","Caracalla","","","Roman Empire","Severan Dynasty","","Caracalla||Plautilla","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Caracalla and Plautilla busts conjoined r.","","eagle stg. l. within distyle temple","","","12","29.0","23.28","","","2024-05-15T04:38:22Z"
"http://numismatics.org/collection/1944.100.66437","Bronze Coin of Caracalla, Laodicea ad Mare, 211–217. 1944.100.66437","1944.100.66437","","211","217","Caracalla","","","Roman Empire","Severan Dynasty","","Caracalla||Plautilla","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Caracalla and Plautilla busts conjoined r.","","eagle stg. l. within distyle temple","","","12","30.0","23.38","","","2024-05-15T04:38:23Z"
"http://numismatics.org/collection/1944.100.66477","Bronze Coin of Elagabalus, Laodicea ad Mare, 218–222. 1944.100.66477","1944.100.66477","https://rpc.ashmus.ox.ac.uk/type/55641","218","222","Elagabalus","","","Roman Empire","Severan Dynasty","","Elagabalus","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC VI, 8168 (temporary)","","","","RPC VI, 8168 (temporary)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","IMP CAES M AVR ANTONINVS","Elagabalus bust laur. dr. cuir. r.","COL LAODICI[---] METROPOL [---] Δ Ε","eagle stg. front within distyle temple","","","12","25.0","12.08","","","2024-05-15T04:38:58Z"
"http://numismatics.org/collection/1944.100.66480","Bronze Coin of Philip the Arab, Laodicea ad Mare, 244–249. 1944.100.66480","1944.100.66480","https://rpc.ashmus.ox.ac.uk/type/8011","244","249","Philip the Arab","","","Roman Empire","","","Philip the Arab","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC VIII, — (number not assigned), type ID 8011","","","","RPC VIII, — (number not assigned), type ID 8011","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΑΥΤΟΚ Κ Μ ΙΟΥΛΙ ΦΙΛΙΠΠΟΣ ΣΕΒ","Philip I bust laur. dr. cuir. r.","COL LAOD METROPOLEOS Δ Ε","eagle stg. front within distyle temple","","","12","25.0","10.81","","","2024-05-15T04:39:01Z"
"http://numismatics.org/collection/1944.100.66481","Bronze Coin of Philip the Arab, Laodicea ad Mare, 244–249. 1944.100.66481","1944.100.66481","https://rpc.ashmus.ox.ac.uk/type/8011","244","249","Philip the Arab","","","Roman Empire","","","Philip the Arab","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC VIII, — (number not assigned), type ID 8011","","","","RPC VIII, — (number not assigned), type ID 8011","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΑΥΤΟΚ Κ Μ ΙΟΥΛΙ ΦΙΛΙΠΠΟΣ ΣΕΒ","Philip I bust laur. dr. cuir. r.","COL LAOD METROPOLEOS Δ Ε","eagle stg. front within distyle temple","","","6","26.0","10.7","","","2024-05-15T04:39:02Z"
"http://numismatics.org/collection/1944.100.66482","Bronze Coin of Philip the Arab, Laodicea ad Mare, 244–249. 1944.100.66482","1944.100.66482","https://rpc.ashmus.ox.ac.uk/type/8010","244","249","Philip the Arab","","","Roman Empire","","","Philip II","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC VIII, — (number not assigned), type ID 8010","","","","RPC VIII, — (number not assigned), type ID 8010","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΑΥΤΟΚ Κ Μ ΙΟΥΛΙ ΦΙΛΙΠΠΟΣ ΣΕΒ","Philip I bust rad. dr. cuir. r.","COL LAOD METROPOLEOS Δ Ε","eagle stg. front within distyle temple","","","12","27.0","8.4","","","2024-05-15T04:39:03Z"
"http://numismatics.org/collection/1944.100.66488","Bronze Coin of Trebonianus Gallus, Laodicea ad Mare. 1944.100.66488","1944.100.66488","https://rpc.ashmus.ox.ac.uk/type/5439","","","Trebonianus Gallus","","","Roman Empire","","","","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC IX, 1857","","","","RPC IX, 1857","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΑΥΤΟΚ Κ Γ ΟΥΙΒ ΤΡΕΒ ΓΑΛΛΟΣ ΣΕΒ","Bust laur. dr. cuir. r.","COL LAOD METROPOLEOS Δ Ε","eagle stg. front within distyle temple","","","6","25.0","12.32","","","2024-05-15T04:39:08Z"
"http://numismatics.org/collection/1944.100.66489","Bronze Coin of Trebonianus Gallus, Laodicea ad Mare. 1944.100.66489","1944.100.66489","https://rpc.ashmus.ox.ac.uk/type/5270","","","Trebonianus Gallus","","","Roman Empire","","","","","Greek","Coin","","","","","","Bronze","","Laodicea ad Mare","","","Seleucis and Pieria","RPC IX, 1858","","","","RPC IX, 1858","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΑΥΤΟΚ Κ Γ ΟΥΙΒ ΤΡΕΒ ΓΑΛΛΟΣ ΣΕΒ","Bust laur. dr. cuir. r.","COL LAOD METROPOLEOS Δ Ε","eagle stg. front within distyle temple","","","6","25.0","10.69","","","2024-05-15T04:39:09Z"
"http://numismatics.org/collection/1944.100.6696","Bronze Unit of Brettii, Bruttium. 1944.100.6696","1944.100.6696","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.3","","","","","","","","","Zeus head laur.","","eagle stg., on fulmen","","","9","","12.05","https://numismatics.org/collectionimages/19001949/1944/1944.100.6696.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6696.rev.width175.jpg","2024-05-15T04:43:16Z"
"http://numismatics.org/collection/1944.100.6711","Silver Coin of Brettii, Bruttium. 1944.100.6711","1944.100.6711","","","","","","","Brettii","","","","","Greek","Coin","","","","","Struck","Silver","","","","","Bruttium","","","","","SNGANS.3.26","","","","","","","","","Amphitrite head, scepter","","Poseidon stg., lance, Ionic capital","","","3","","4.59","https://numismatics.org/collectionimages/19001949/1944/1944.100.6711.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6711.rev.width175.jpg","2024-05-15T04:46:01Z"
"http://numismatics.org/collection/1944.100.6712","Silver Coin of Brettii, Bruttium. 1944.100.6712","1944.100.6712","","","","","","","Brettii","","","","","Greek","Coin","","","","","Struck","Silver","","","","","Bruttium","","","","","SNGANS.3.27","","","","","","","","","Athena head","","eagle stg. on fulmen","","","6","","2.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.6712.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6712.rev.width175.jpg","2024-05-15T04:46:12Z"
"http://numismatics.org/collection/1944.100.6723","Bronze Unit of Brettii, Bruttium. 1944.100.6723","1944.100.6723","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.44","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","6","","6.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.6723.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6723.rev.width175.jpg","2024-05-15T04:48:13Z"
"http://numismatics.org/collection/1944.100.6724","Bronze Unit of Brettii, Bruttium. 1944.100.6724","1944.100.6724","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.46","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","6","","8.87","https://numismatics.org/collectionimages/19001949/1944/1944.100.6724.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6724.rev.width175.jpg","2024-05-15T04:48:24Z"
"http://numismatics.org/collection/1944.100.6725","Bronze Unit of Brettii, Bruttium. 1944.100.6725","1944.100.6725","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.47","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","11","","6.15","https://numismatics.org/collectionimages/19001949/1944/1944.100.6725.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6725.rev.width175.jpg","2024-05-15T04:48:35Z"
"http://numismatics.org/collection/1944.100.6726","Bronze Unit of Brettii, Bruttium. 1944.100.6726","1944.100.6726","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.50","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","6","","9.0","https://numismatics.org/collectionimages/19001949/1944/1944.100.6726.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6726.rev.width175.jpg","2024-05-15T04:48:46Z"
"http://numismatics.org/collection/1944.100.6727","Bronze Unit of Brettii, Bruttium. 1944.100.6727","1944.100.6727","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.53","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","7","","9.13","https://numismatics.org/collectionimages/19001949/1944/1944.100.6727.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6727.rev.width175.jpg","2024-05-15T04:48:56Z"
"http://numismatics.org/collection/1944.100.6728","Bronze Unit of Brettii, Bruttium. 1944.100.6728","1944.100.6728","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.54","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","3","","8.04","https://numismatics.org/collectionimages/19001949/1944/1944.100.6728.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6728.rev.width175.jpg","2024-05-15T04:49:07Z"
"http://numismatics.org/collection/1944.100.6729","Bronze Unit of Brettii, Bruttium. 1944.100.6729","1944.100.6729","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.56","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","5","","7.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.6729.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6729.rev.width175.jpg","2024-05-15T04:49:18Z"
"http://numismatics.org/collection/1944.100.6730","Bronze Unit of Brettii, Bruttium. 1944.100.6730","1944.100.6730","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.57","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","11","","6.93","https://numismatics.org/collectionimages/19001949/1944/1944.100.6730.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6730.rev.width175.jpg","2024-05-15T04:49:30Z"
"http://numismatics.org/collection/1944.100.6731","Bronze Unit of Brettii, Bruttium. 1944.100.6731","1944.100.6731","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.58","","","","","","","","","Zeus head laur.","","eagle stg. on fulmen","","","7","","7.49","https://numismatics.org/collectionimages/19001949/1944/1944.100.6731.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6731.rev.width175.jpg","2024-05-15T04:49:40Z"
"http://numismatics.org/collection/1944.100.6750","Bronze Unit of Brettii, Bruttium. 1944.100.6750","1944.100.6750","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.85","","","","","","","","","Zeus head","","eagle stg. on fulmen","","","12","","7.32","https://numismatics.org/collectionimages/19001949/1944/1944.100.6750.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6750.rev.width175.jpg","2024-05-15T04:53:17Z"
"http://numismatics.org/collection/1944.100.6751","Bronze Unit of Brettii, Bruttium. 1944.100.6751","1944.100.6751","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.86","","","","","","","","","Zeus head","","eagle stg. on fulmen","","","12","","8.76","https://numismatics.org/collectionimages/19001949/1944/1944.100.6751.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6751.rev.width175.jpg","2024-05-15T04:53:28Z"
"http://numismatics.org/collection/1944.100.6755","Bronze Unit of Brettii, Bruttium. 1944.100.6755","1944.100.6755","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.90","","","","","","","","","Zeus head, within olive wreath","","eagle stg., on fulmen","","","6","","8.49","","","2024-05-15T04:54:13Z"
"http://numismatics.org/collection/1944.100.6787","Bronze Unit of Brettii, Bruttium. 1944.100.6787","1944.100.6787","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.134","","","","","","","","","Zeus head laur.","","eagle stg, plow","","","5","","8.69","","","2024-05-15T05:00:06Z"
"http://numismatics.org/collection/1944.100.6788","Bronze Unit of Brettii, Bruttium. 1944.100.6788","1944.100.6788","","","","","","","Brettii","","","","Unit","Greek","Coin","","","","","Struck","Bronze","","","","","Bruttium","","","","","SNGANS.3.135","","","","","","","","","Zeus head laur.","","eagle stg, plow","","","12","","8.51","","","2024-05-15T05:00:17Z"
"http://numismatics.org/collection/1944.100.6859","Silver Stater, Croton. 1944.100.6859","1944.100.6859","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.283","","","","","","","","","tripod, two serpents and scrolls","","eagle incuse","","","3","","7.94","","","2024-05-15T05:13:09Z"
"http://numismatics.org/collection/1944.100.6860","Silver Stater, Croton. 1944.100.6860","1944.100.6860","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.285","","","","","","","","","tripod","ϘΡΟΤΟ","eagle incuse","","","3","","8.14","https://numismatics.org/collectionimages/19001949/1944/1944.100.6860.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.6860.rev.width175.jpg","2024-05-15T05:13:21Z"
"http://numismatics.org/collection/1944.100.6861","Silver Stater, Croton. 1944.100.6861","1944.100.6861","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.289","","","","","","","","","tripod","","eagle incuse","","","6","","8.0","","","2024-05-15T05:13:32Z"
"http://numismatics.org/collection/1944.100.6862","Silver Stater, Croton. 1944.100.6862","1944.100.6862","","","","","","","","","","","Stater","Greek","Coin","","","","","Struck","Silver","","Croton","","","Bruttium","","","","","SNGANS.3.291","","","","","","","","","tripod","","eagle incuse","","","9","","7.79","","","2024-05-15T05:13:43Z"
